date,country_territory_area,total_confirmed_cases,total_confirmed_new_cases,total_deaths,total_new_deaths
2020/01/01,Uzbekistan,2314,48,10,0
2020/01/01,Uzbekistan,2336,22,10,0
2020/01/01,Uzbekistan,2387,51,10,0
2020/01/01,VietNam,271,0,0,0
2020/01/01,VietNam,271,0,0,0
2020/01/01,VietNam,271,0,0,0
2020/01/01,VietNam,288,17,0,0
2020/01/01,VietNam,288,0,0,0
2020/01/01,Yemen,12,2,2,0
2020/01/01,Yemen,23,11,3,1
2020/01/01,Yemen,26,3,6,3
2020/01/01,Yemen,26,0,6,0
2020/01/01,Yemen,36,10,8,2
2020/01/01,Yemen,36,0,8,0
2020/01/01,occupiedPalestinianterritory,532,179,4,2
2020/01/01,occupiedPalestinianterritory,543,11,4,0
2020/01/01,occupiedPalestinianterritory,546,3,4,0
2020/01/01,occupiedPalestinianterritory,547,1,4,0
2020/01/01,occupiedPalestinianterritory,547,0,4,0
2020/01/01,occupiedPalestinianterritory,547,0,4,0
2020/01/01,of),357,12,10,0
2020/01/01,of),367,6,10,0
2020/01/01,of),381,2,10,0
2020/01/01,of),388,7,10,0
2020/02/03,Australia,12,12,0,0
2020/02/03,Cambodia,1,1,0,0
2020/02/03,Canada,4,3,0,1
2020/02/03,Finland,1,1,0,0
2020/02/03,France,6,5,1,0
2020/02/03,Italy,2,2,0,0
2020/02/03,Japan,20,17,3,0
2020/02/03,Malaysia,8,7,1,0
2020/02/03,Nepal,1,1,0,0
2020/02/03,Philippines,2,1,0,1
2020/02/03,RepublicofKorea,15,8,4,3
2020/02/03,RussianFederation,2,2,0,0
2020/02/03,Singapore,18,18,0,0
2020/02/03,Spain,1,0,1,0
2020/02/03,SriLanka,1,1,0,0
2020/02/03,Sweden,1,1,0,0
2020/02/03,Thailand,19,18,1,0
2020/02/03,UnitedKingdom,2,1,1,0
2020/02/04,Australia,12,12,0,0
2020/02/04,Cambodia,1,1,0,0
2020/02/04,Canada,4,3,0,1
2020/02/04,Finland,1,1,0,0
2020/02/04,France,6,5,1,0
2020/02/04,India,3,3,0,0
2020/02/04,Italy,2,2,0,0
2020/02/04,Japan,20,17,3,0
2020/02/04,Nepal,1,1,0,0
2020/02/04,Philippines,2,1,0,1
2020/02/04,RussianFederation,2,2,0,0
2020/02/04,Spain,1,0,1,0
2020/02/04,SriLanka,1,1,0,0
2020/02/04,Sweden,1,1,0,0
2020/02/04,Thailand,19,18,1,0
2020/02/04,UnitedKingdom,2,1,1,0
2020/02/05,Cambodia,1,1,0,0
2020/02/05,Finland,1,1,0,0
2020/02/05,France,6,5,1,0
2020/02/05,Germany,12,2,10,0
2020/02/05,India,3,3,0,0
2020/02/05,Italy,2,2,0,0
2020/02/05,Malaysia,10,7,2,0
2020/02/05,Nepal,1,1,0,0
2020/02/05,Spain,1,0,1,0
2020/02/05,SriLanka,1,1,0,0
2020/02/05,Sweden,1,1,0,0
2020/02/05,UnitedKingdom,2,1,1,0
2020/02/12,Anhui,6324,79,4,889
2020/02/12,Beijing,2154,218,3,352
2020/02/12,Chongqing,3102,428,3,505
2020/02/12,Fujian,3941,74,0,272
2020/02/12,Gansu,2637,18,2,86
2020/02/12,Guangdong,11346,135,1,1219
2020/02/12,Guangxi,4926,248,1,222
2020/02/12,Guizhou,3600,53,1,131
2020/02/12,Hainan,934,206,3,145
2020/02/12,Hebei,7556,43,2,251
2020/02/12,Heilongjiang,3773,171,8,378
2020/02/12,Henan,9605,538,8,1135
2020/02/12,HongKongSAR,745,0,1,49
2020/02/12,Hubei,5917,11295,1068,33366
2020/02/12,Hunan,6899,135,2,946
2020/02/12,InnerMongolia,2534,11,0,60
2020/02/12,Jiangsu,8051,62,0,543
2020/02/12,Jiangxi,4648,155,1,844
2020/02/12,Jilin,2704,57,1,83
2020/02/12,Liaoning,4359,287,0,111
2020/02/12,MacaoSAR,66,0,0,10
2020/02/12,Ningxia,688,31,0,58
2020/02/12,Qinghai,603,0,0,18
2020/02/12,Shaanxi,3864,367,0,225
2020/02/12,Shandong,10047,71,1,497
2020/02/12,Shanghai,2424,177,1,306
2020/02/12,Shanxi,3718,65,0,124
2020/02/12,Sichuan,8341,432,1,436
2020/02/12,Taipeiandenvirons,2359,0,0,18
2020/02/12,Tianjin,1560,328,2,106
2020/02/12,Total,142823,16067,1114,44730
2020/02/12,Xinjiang,2487,31,0,59
2020/02/12,Xizang,344,0,0,1
2020/02/12,Yunnan,4830,89,0,154
2020/02/12,Zhejiang,5737,263,0,1131
2020/02/16,-,22,22,11346,0
2020/02/16,-,19,19,9605,0
2020/02/16,-,5,5,5737,0
2020/02/16,-,3,3,6899,1
2020/02/16,-,12,12,6324,0
2020/02/16,-,13,13,4648,0
2020/02/16,-,13,13,8051,0
2020/02/16,-,7,7,3102,0
2020/02/16,-,7,7,10047,0
2020/02/16,-,11,11,8341,2
2020/02/16,-,20,20,3773,0
2020/02/16,-,5,5,2154,0
2020/02/16,-,2,2,2424,0
2020/02/16,-,9,9,7556,0
2020/02/16,-,2,2,3941,0
2020/02/16,-,2,2,4926,0
2020/02/16,-,4,4,3864,0
2020/02/16,-,1,1,4830,0
2020/02/16,-,0,0,934,0
2020/02/16,-,1,1,3600,0
2020/02/16,-,1,1,3718,0
2020/02/16,-,2,2,1560,0
2020/02/16,-,1,1,4359,0
2020/02/16,-,0,0,2637,0
2020/02/16,-,1,1,2704,0
2020/02/16,-,1,1,2487,0
2020/02/16,-,0,0,688,0
2020/02/16,-,2,2,2534,0
2020/02/16,-,0,0,745,0
2020/02/16,-,0,0,2359,0
2020/02/16,-,0,0,603,0
2020/02/16,-,0,0,66,0
2020/02/16,-,0,0,344,0
2020/02/22,Anhui,6324,1,0,0
2020/02/22,Beijing,2154,3,26,0
2020/02/22,Chongqing,3102,5,15,0
2020/02/22,Fujian,3941,0,0,0
2020/02/22,Gansu,2637,0,0,0
2020/02/22,Guangdong,11346,6,1,0
2020/02/22,Guangxi,4926,3,6,0
2020/02/22,Guizhou,3600,0,2,0
2020/02/22,Hainan,934,0,11,0
2020/02/22,Hebei,7556,1,0,1
2020/02/22,Heilongjiang,3773,0,0,0
2020/02/22,Henan,9605,3,25,0
2020/02/22,HongKongSAR,745,0,0,0
2020/02/22,Hubei,5917,366,1125,106
2020/02/22,Hunan,6899,2,2,0
2020/02/22,InnerMongolia,2534,0,0,0
2020/02/22,Jiangsu,8051,0,0,0
2020/02/22,Jiangxi,4648,0,0,0
2020/02/22,Jilin,2704,0,7,0
2020/02/22,Liaoning,4359,0,14,0
2020/02/22,MacaoSAR,66,0,0,0
2020/02/22,Ningxia,688,0,1,0
2020/02/22,Qinghai,603,0,0,0
2020/02/22,Shaanxi,3864,0,3,0
2020/02/22,Shandong,10047,2,3,0
2020/02/22,Shanghai,2424,0,48,1
2020/02/22,Shanxi,3718,0,2,0
2020/02/22,Sichuan,8341,1,21,0
2020/02/22,Taipeiandenvirons,2359,0,0,0
2020/02/22,Tianjin,1560,2,31,0
2020/02/22,Xinjiang,2487,0,0,1
2020/02/22,Xizang,344,0,0,0
2020/02/22,Yunnan,4830,0,14,0
2020/02/22,Zhejiang,5737,2,4,0
2020/02/23,Anhui,6324,0,0,0
2020/02/23,Beijing,2154,0,35,0
2020/02/23,Chongqing,3102,1,21,0
2020/02/23,Fujian,3941,0,0,0
2020/02/23,Gansu,2637,0,0,0
2020/02/23,Guangdong,11346,3,0,1
2020/02/23,Guangxi,4926,0,12,0
2020/02/23,Guizhou,3600,0,0,0
2020/02/23,Hainan,934,0,14,0
2020/02/23,Hebei,7556,2,0,0
2020/02/23,Heilongjiang,3773,1,0,0
2020/02/23,Henan,9605,1,12,0
2020/02/23,HongKongSAR,745,2,0,0
2020/02/23,Hubei,5917,630,631,96
2020/02/23,Hunan,6899,3,0,0
2020/02/23,InnerMongolia,2534,0,0,0
2020/02/23,Jiangsu,8051,0,0,0
2020/02/23,Jiangxi,4648,0,0,0
2020/02/23,Jilin,2704,0,7,0
2020/02/23,Liaoning,4359,0,13,0
2020/02/23,MacaoSAR,66,0,0,0
2020/02/23,Ningxia,688,0,1,0
2020/02/23,Qinghai,603,0,0,0
2020/02/23,Shaanxi,3864,0,2,0
2020/02/23,Shandong,10047,4,2,0
2020/02/23,Shanghai,2424,1,52,0
2020/02/23,Shanxi,3718,0,1,0
2020/02/23,Sichuan,8341,0,15,0
2020/02/23,Taipeiandenvirons,2359,0,0,0
2020/02/23,Tianjin,1560,2,51,0
2020/02/23,Xinjiang,2487,0,0,0
2020/02/23,Xizang,344,0,0,0
2020/02/23,Yunnan,4830,0,11,0
2020/02/23,Zhejiang,5737,0,2,0
2020/02/24,Anhui,6324,0,0,0
2020/02/24,Beijing,2154,0,30,0
2020/02/24,Chongqing,3102,2,8,0
2020/02/24,Fujian,3941,0,1,0
2020/02/24,Gansu,2637,0,0,0
2020/02/24,Guangdong,11346,3,0,0
2020/02/24,Guangxi,4926,2,4,0
2020/02/24,Guizhou,3600,0,2,0
2020/02/24,Hainan,934,0,10,1
2020/02/24,Hebei,7556,0,0,0
2020/02/24,Heilongjiang,3773,0,0,0
2020/02/24,Henan,9605,0,9,0
2020/02/24,Hubei,5917,398,450,149
2020/02/24,Hunan,6899,0,1,0
2020/02/24,InnerMongolia,2534,0,0,0
2020/02/24,Jiangsu,8051,0,0,0
2020/02/24,Jiangxi,4648,0,0,0
2020/02/24,Jilin,2704,2,7,0
2020/02/24,Liaoning,4359,0,15,0
2020/02/24,MacaoSAR,66,0,0,0
2020/02/24,Qinghai,603,0,0,0
2020/02/24,Shaanxi,3864,0,0,0
2020/02/24,Shandong,10047,1,1,0
2020/02/24,Shanghai,2424,0,36,0
2020/02/24,Shanxi,3718,0,4,0
2020/02/24,Sichuan,8341,1,8,0
2020/02/24,Taipeiandenvirons,2359,2,0,0
2020/02/24,Tianjin,1560,0,22,0
2020/02/24,Xinjiang,2487,0,0,0
2020/02/24,Xizang,344,0,0,0
2020/02/24,Yunnan,4830,0,7,0
2020/02/24,Zhejiang,5737,0,5,0
2020/02/25,Anhui,6324,0,0,0
2020/02/25,Beijing,2154,1,18,0
2020/02/25,Chongqing,3102,1,13,0
2020/02/25,Fujian,3941,1,0,0
2020/02/25,Gansu,2637,0,0,0
2020/02/25,Guangdong,11346,2,0,1
2020/02/25,Guangxi,4926,1,3,0
2020/02/25,Guizhou,3600,0,0,0
2020/02/25,Hainan,934,0,9,0
2020/02/25,Hebei,7556,0,0,0
2020/02/25,Heilongjiang,3773,0,0,0
2020/02/25,Henan,9605,0,5,0
2020/02/25,HongKongSAR,745,7,0,0
2020/02/25,Hubei,5917,499,373,68
2020/02/25,Hunan,6899,0,1,0
2020/02/25,InnerMongolia,2534,0,0,0
2020/02/25,Jiangsu,8051,0,0,0
2020/02/25,Jiangxi,4648,0,0,0
2020/02/25,Jilin,2704,0,14,0
2020/02/25,Liaoning,4359,0,9,0
2020/02/25,MacaoSAR,66,0,0,0
2020/02/25,Ningxia,688,0,0,0
2020/02/25,Qinghai,603,0,0,0
2020/02/25,Shaanxi,3864,0,0,0
2020/02/25,Shandong,10047,0,0,2
2020/02/25,Shanghai,2424,0,30,0
2020/02/25,Shanxi,3718,1,0,0
2020/02/25,Sichuan,8341,2,7,0
2020/02/25,Taipeiandenvirons,2359,3,0,0
2020/02/25,Tianjin,1560,0,38,0
2020/02/25,Xinjiang,2487,0,0,0
2020/02/25,Xizang,344,0,0,0
2020/02/25,Yunnan,4830,0,9,0
2020/02/25,Zhejiang,5737,0,1,0
2020/02/26,Anhui,6324,0,0,989
2020/02/26,Beijing,2154,0,21,400
2020/02/26,Chongqing,3102,0,9,576
2020/02/26,Fujian,3941,0,0,294
2020/02/26,Gansu,2637,0,0,91
2020/02/26,Guangdong,11346,0,0,1347
2020/02/26,Guangxi,4926,0,2,252
2020/02/26,Guizhou,3600,0,0,146
2020/02/26,Hainan,934,0,6,168
2020/02/26,Hebei,7556,1,0,312
2020/02/26,Heilongjiang,3773,0,0,480
2020/02/26,Henan,9605,0,1,1271
2020/02/26,HongKongSAR,745,4,0,85
2020/02/26,Hubei,5917,401,311,65187
2020/02/26,Hunan,6899,0,1,1016
2020/02/26,InnerMongolia,2534,0,0,75
2020/02/26,Jiangsu,8051,0,0,631
2020/02/26,Jiangxi,4648,0,0,934
2020/02/26,Jilin,2704,0,2,93
2020/02/26,Liaoning,4359,0,6,121
2020/02/26,MacaoSAR,66,0,0,10
2020/02/26,Ningxia,688,0,2,71
2020/02/26,Qinghai,603,0,0,18
2020/02/26,Shaanxi,3864,0,0,245
2020/02/26,Shandong,10047,1,1,756
2020/02/26,Shanghai,2424,1,46,336
2020/02/26,Shanxi,3718,0,1,133
2020/02/26,Sichuan,8341,2,7,531
2020/02/26,Taipeiandenvirons,2359,2,0,32
2020/02/26,Tianjin,1560,0,14,135
2020/02/26,Total,142823,412,439,78191
2020/02/26,Xinjiang,2487,0,0,76
2020/02/26,Xizang,344,0,0,1
2020/02/26,Yunnan,4830,0,7,174
2020/02/26,Zhejiang,5737,0,2,1205
2020/02/27,Anhui,6324,0,0,989
2020/02/27,Beijing,2154,10,10,410
2020/02/27,Chongqing,3102,0,11,576
2020/02/27,Fujian,3941,2,0,296
2020/02/27,Gansu,2637,0,0,91
2020/02/27,Guangdong,11346,0,0,1347
2020/02/27,Guangxi,4926,0,0,252
2020/02/27,Guizhou,3600,0,1,146
2020/02/27,Hainan,934,0,4,168
2020/02/27,Hebei,7556,5,0,317
2020/02/27,Heilongjiang,3773,0,0,480
2020/02/27,Henan,9605,1,2,1272
2020/02/27,HongKongSAR,745,6,0,91
2020/02/27,Hubei,5917,409,403,65596
2020/02/27,Hunan,6899,1,0,1017
2020/02/27,InnerMongolia,2534,0,0,75
2020/02/27,Jiangsu,8051,0,0,631
2020/02/27,Jiangxi,4648,0,0,934
2020/02/27,Jilin,2704,0,2,93
2020/02/27,Liaoning,4359,0,14,121
2020/02/27,MacaoSAR,66,0,0,10
2020/02/27,Ningxia,688,1,0,72
2020/02/27,Qinghai,603,0,0,18
2020/02/27,Shaanxi,3864,0,0,245
2020/02/27,Shandong,10047,0,0,756
2020/02/27,Shanghai,2424,1,33,337
2020/02/27,Shanxi,3718,0,1,133
2020/02/27,Sichuan,8341,3,4,534
2020/02/27,Taipeiandenvirons,2359,0,0,32
2020/02/27,Tianjin,1560,0,20,135
2020/02/27,Total,142823,439,508,78630
2020/02/27,Xinjiang,2487,0,0,76
2020/02/27,Xizang,344,0,0,1
2020/02/27,Yunnan,4830,0,3,174
2020/02/27,Zhejiang,5737,0,0,1205
2020/02/28,Anhui,6324,1,0,0
2020/02/28,Beijing,2154,0,12,2
2020/02/28,Chongqing,3102,0,6,0
2020/02/28,Fujian,3941,0,0,0
2020/02/28,Gansu,2637,0,0,0
2020/02/28,Guangdong,11346,1,2,0
2020/02/28,Guangxi,4926,0,0,0
2020/02/28,Guizhou,3600,0,1,0
2020/02/28,Hainan,934,0,5,0
2020/02/28,Hebei,7556,1,0,0
2020/02/28,Heilongjiang,3773,0,0,0
2020/02/28,Henan,9605,0,1,0
2020/02/28,HongKongSAR,745,2,0,0
2020/02/28,Hubei,5917,318,332,41
2020/02/28,Hunan,6899,0,0,0
2020/02/28,InnerMongolia,2534,0,0,0
2020/02/28,Jiangsu,8051,0,0,0
2020/02/28,Jiangxi,4648,1,0,0
2020/02/28,Jilin,2704,0,3,0
2020/02/28,Liaoning,4359,0,22,0
2020/02/28,MacaoSAR,66,0,0,0
2020/02/28,Ningxia,688,0,0,0
2020/02/28,Qinghai,603,0,0,0
2020/02/28,Shaanxi,3864,0,0,0
2020/02/28,Shandong,10047,0,0,0
2020/02/28,Shanghai,2424,0,36,0
2020/02/28,Shanxi,3718,0,0,0
2020/02/28,Sichuan,8341,4,4,0
2020/02/28,Taipeiandenvirons,2359,2,0,0
2020/02/28,Tianjin,1560,1,24,0
2020/02/28,Xinjiang,2487,0,0,1
2020/02/28,Xizang,344,0,0,0
2020/02/28,Yunnan,4830,0,4,0
2020/02/28,Zhejiang,5737,0,0,0
2020/02/29,Anhui,6324,0,0,0
2020/02/29,Beijing,2154,1,9,1
2020/02/29,Chongqing,3102,0,7,0
2020/02/29,Fujian,3941,0,0,0
2020/02/29,Gansu,2637,0,0,0
2020/02/29,Guangdong,11346,1,0,0
2020/02/29,Guangxi,4926,0,0,0
2020/02/29,Guizhou,3600,0,1,0
2020/02/29,Hainan,934,0,5,0
2020/02/29,Hebei,7556,0,0,0
2020/02/29,Heilongjiang,3773,0,0,0
2020/02/29,Henan,9605,0,0,1
2020/02/29,HongKongSAR,745,1,0,0
2020/02/29,Hubei,5917,423,159,45
2020/02/29,Hunan,6899,1,1,0
2020/02/29,InnerMongolia,2534,0,0,0
2020/02/29,Jiangsu,8051,0,0,0
2020/02/29,Jiangxi,4648,0,1,0
2020/02/29,Jilin,2704,0,3,0
2020/02/29,Liaoning,4359,0,15,0
2020/02/29,MacaoSAR,66,0,0,0
2020/02/29,Ningxia,688,1,0,0
2020/02/29,Qinghai,603,0,0,0
2020/02/29,Shaanxi,3864,0,0,0
2020/02/29,Shandong,10047,0,0,0
2020/02/29,Shanghai,2424,0,28,0
2020/02/29,Shanxi,3718,0,0,0
2020/02/29,Sichuan,8341,0,2,0
2020/02/29,Taipeiandenvirons,2359,7,0,0
2020/02/29,Tianjin,1560,0,14,0
2020/02/29,Xinjiang,2487,0,0,0
2020/02/29,Xizang,344,0,0,0
2020/02/29,Yunnan,4830,0,3,0
2020/02/29,Zhejiang,5737,0,0,0
2020/03/02,Armenia,1,1,0,0
2020/03/02,Australia,27,2,1,1
2020/03/02,Austria,10,0,0,0
2020/03/02,Azerbaijan,3,0,0,0
2020/03/02,Belarus,1,0,0,0
2020/03/02,Belgium,1,0,0,0
2020/03/02,Cambodia,1,0,0,0
2020/03/02,Croatia,7,0,0,0
2020/03/02,Czechia,3,3,0,0
2020/03/02,Denmark,4,1,0,0
2020/03/02,Estonia,1,0,0,0
2020/03/02,Finland,6,4,0,0
2020/03/02,France,100,0,2,0
2020/03/02,Georgia,3,0,0,0
2020/03/02,Germany,129,72,0,0
2020/03/02,Grandtotal,1600,8774,128,24
2020/03/02,Greece,7,4,0,0
2020/03/02,Iceland,2,2,0,0
2020/03/02,India,3,0,0,0
2020/03/02,Indonesia,2,2,0,0
2020/03/02,Ireland,1,0,0,0
2020/03/02,Israel,7,0,0,0
2020/03/02,Italy,1689,561,35,6
2020/03/02,Japan,254,15,6,1
2020/03/02,Lithuania,1,0,0,0
2020/03/02,Luxembourg,1,1,0,0
2020/03/02,Malaysia,24,0,0,0
2020/03/02,Monaco,1,0,0,0
2020/03/02,Nepal,1,0,0,0
2020/03/02,Netherlands,13,6,0,0
2020/03/02,NewZealand,1,0,0,0
2020/03/02,NorthMacedonia,1,0,0,0
2020/03/02,Norway,19,4,0,0
2020/03/02,Philippines,3,0,1,0
2020/03/02,RepublicofKorea,4212,476,22,4
2020/03/02,Romania,3,0,0,0
2020/03/02,RussianFederation,2,0,0,0
2020/03/02,SanMarino,1,0,0,0
2020/03/02,Singapore,106,4,0,0
2020/03/02,Spain,45,0,0,0
2020/03/02,SriLanka,1,0,0,0
2020/03/02,Sweden,14,1,0,0
2020/03/02,Switzerland,24,6,0,0
2020/03/02,Thailand,42,0,1,1
2020/03/02,VietNam,16,0,0,0
2020/03/02,theUnitedKingdom,36,13,0,0
2020/03/03,Andorra,1,1,0,0
2020/03/03,Anhui,6324,0,0,0
2020/03/03,Armenia,1,0,0,0
2020/03/03,Australia,33,6,1,0
2020/03/03,Austria,18,8,0,0
2020/03/03,Azerbaijan,3,0,0,0
2020/03/03,Beijing,2154,0,14,0
2020/03/03,Belarus,1,0,0,0
2020/03/03,Belgium,8,7,0,0
2020/03/03,Cambodia,1,0,0,0
2020/03/03,Chongqing,3102,0,2,0
2020/03/03,Croatia,8,2,0,0
2020/03/03,Czechia,3,0,0,0
2020/03/03,Denmark,5,1,0,0
2020/03/03,Estonia,1,0,0,0
2020/03/03,Finland,7,1,0,0
2020/03/03,France,191,91,3,1
2020/03/03,Fujian,3941,0,0,0
2020/03/03,Gansu,2637,0,0,0
2020/03/03,Georgia,3,0,0,0
2020/03/03,Germany,157,28,0,0
2020/03/03,Grandtotal,1792,10565,166,38
2020/03/03,Greece,7,0,0,0
2020/03/03,Guangdong,11346,0,0,0
2020/03/03,Guangxi,4926,0,0,0
2020/03/03,Guizhou,3600,0,1,0
2020/03/03,Hainan,934,0,0,0
2020/03/03,Hebei,7556,0,0,0
2020/03/03,Heilongjiang,3773,0,0,0
2020/03/03,Henan,9605,0,0,0
2020/03/03,HongKongSAR,745,3,0,0
2020/03/03,Hubei,5917,114,64,31
2020/03/03,Hunan,6899,0,0,0
2020/03/03,Iceland,9,7,0,0
2020/03/03,India,5,2,0,0
2020/03/03,InnerMongolia,2534,0,0,0
2020/03/03,Ireland,1,0,0,0
2020/03/03,Israel,10,3,0,0
2020/03/03,Italy,2036,347,52,17
2020/03/03,Japan,268,14,6,0
2020/03/03,Jiangsu,8051,0,0,0
2020/03/03,Jiangxi,4648,0,1,0
2020/03/03,Jilin,2704,0,2,0
2020/03/03,Latvia,1,1,0,0
2020/03/03,Liaoning,4359,3,18,0
2020/03/03,Lithuania,1,0,0,0
2020/03/03,Luxembourg,1,0,0,0
2020/03/03,MacaoSAR,66,0,0,0
2020/03/03,Malaysia,29,5,0,0
2020/03/03,Monaco,1,0,0,0
2020/03/03,Netherlands,18,5,0,0
2020/03/03,NewZealand,2,1,0,0
2020/03/03,Ningxia,688,0,0,0
2020/03/03,NorthMacedonia,1,0,0,0
2020/03/03,Norway,25,6,0,0
2020/03/03,Philippines,3,0,1,0
2020/03/03,Portugal,2,2,0,0
2020/03/03,Qinghai,603,0,0,0
2020/03/03,RepublicofKorea,4812,600,28,6
2020/03/03,Romania,3,0,0,0
2020/03/03,RussianFederation,3,1,0,0
2020/03/03,SanMarino,8,7,0,0
2020/03/03,Shaanxi,3864,0,0,0
2020/03/03,Shandong,10047,0,0,0
2020/03/03,Shanghai,2424,1,9,0
2020/03/03,Shanxi,3718,0,0,0
2020/03/03,Sichuan,8341,0,0,0
2020/03/03,Singapore,108,2,0,0
2020/03/03,Spain,114,69,0,0
2020/03/03,Sweden,15,1,0,0
2020/03/03,Switzerland,30,6,0,0
2020/03/03,Taipeiandenvirons,2359,2,0,0
2020/03/03,Thailand,43,1,1,0
2020/03/03,Tianjin,1560,0,17,0
2020/03/03,VietNam,16,0,0,0
2020/03/03,Xinjiang,2487,0,0,0
2020/03/03,Xizang,344,0,0,0
2020/03/03,Yunnan,4830,0,1,0
2020/03/03,Zhejiang,5737,7,0,0
2020/03/03,theUnitedKingdom,39,3,0,0
2020/03/04,Andorra,1,0,0,0
2020/03/04,Anhui,6324,0,0,0
2020/03/04,Armenia,1,0,0,0
2020/03/04,Australia,43,10,1,0
2020/03/04,Austria,24,6,0,0
2020/03/04,Azerbaijan,3,0,0,0
2020/03/04,Beijing,2154,3,11,0
2020/03/04,Belarus,1,0,0,0
2020/03/04,Belgium,8,0,0,0
2020/03/04,Cambodia,1,0,0,0
2020/03/04,Chongqing,3102,0,1,0
2020/03/04,Croatia,9,1,0,0
2020/03/04,Czechia,5,2,0,0
2020/03/04,Denmark,8,3,0,0
2020/03/04,Estonia,2,1,0,0
2020/03/04,Finland,7,0,0,0
2020/03/04,France,212,21,4,1
2020/03/04,Fujian,3941,0,0,0
2020/03/04,Gansu,2637,0,0,0
2020/03/04,Georgia,3,0,0,0
2020/03/04,Germany,196,39,0,0
2020/03/04,Grandtotal,2103,12669,214,48
2020/03/04,Greece,7,0,0,0
2020/03/04,Guangdong,11346,0,0,0
2020/03/04,Guangxi,4926,0,0,0
2020/03/04,Guizhou,3600,0,0,0
2020/03/04,Hainan,934,0,0,0
2020/03/04,Hebei,7556,0,0,0
2020/03/04,Heilongjiang,3773,0,2,0
2020/03/04,Henan,9605,0,0,0
2020/03/04,HongKongSAR,745,0,0,0
2020/03/04,Hubei,5917,115,52,37
2020/03/04,Hunan,6899,0,0,0
2020/03/04,Iceland,16,7,0,0
2020/03/04,InnerMongolia,2534,0,0,1
2020/03/04,Ireland,2,1,0,0
2020/03/04,Israel,12,2,0,0
2020/03/04,Italy,2502,466,80,28
2020/03/04,Japan,284,16,6,0
2020/03/04,Jiangsu,8051,0,0,0
2020/03/04,Jiangxi,4648,0,0,0
2020/03/04,Jilin,2704,0,0,0
2020/03/04,Latvia,1,0,0,0
2020/03/04,Liaoning,4359,0,36,0
2020/03/04,Lithuania,1,0,0,0
2020/03/04,Luxembourg,1,0,0,0
2020/03/04,MacaoSAR,66,0,0,0
2020/03/04,Malaysia,50,21,0,0
2020/03/04,Monaco,1,0,0,0
2020/03/04,Netherlands,28,10,0,0
2020/03/04,NewZealand,2,0,0,0
2020/03/04,Ningxia,688,1,0,0
2020/03/04,NorthMacedonia,1,0,0,0
2020/03/04,Norway,33,7,0,0
2020/03/04,Philippines,3,0,1,0
2020/03/04,Poland,1,1,0,0
2020/03/04,Portugal,2,0,0,0
2020/03/04,Qinghai,603,0,0,0
2020/03/04,RepublicofKorea,5328,516,32,4
2020/03/04,Romania,4,1,0,0
2020/03/04,RussianFederation,3,0,0,0
2020/03/04,SanMarino,8,0,0,0
2020/03/04,Shaanxi,3864,0,0,0
2020/03/04,Shandong,10047,0,0,0
2020/03/04,Shanghai,2424,0,19,0
2020/03/04,Shanxi,3718,0,0,0
2020/03/04,Sichuan,8341,0,1,0
2020/03/04,Singapore,110,2,0,0
2020/03/04,Spain,151,37,0,0
2020/03/04,Sweden,24,9,0,0
2020/03/04,Switzerland,37,7,0,0
2020/03/04,Taipeiandenvirons,2359,1,0,0
2020/03/04,Tianjin,1560,0,17,0
2020/03/04,Ukraine,1,1,0,0
2020/03/04,VietNam,16,0,0,0
2020/03/04,Xinjiang,2487,0,0,0
2020/03/04,Xizang,344,0,0,0
2020/03/04,Yunnan,4830,0,2,0
2020/03/04,Zhejiang,5737,0,2,0
2020/03/05,Afghanistan,1,0,0,0
2020/03/05,Algeria,12,7,0,0
2020/03/05,Anhui,6324,0,0,0
2020/03/05,Argentina,1,0,0,0
2020/03/05,Beijing,2154,1,10,0
2020/03/05,Brazil,3,1,0,0
2020/03/05,Canada,30,0,0,0
2020/03/05,Chile,1,0,0,0
2020/03/05,Chongqing,3102,0,2,0
2020/03/05,DominicanRepublic,1,0,0,0
2020/03/05,Ecuador,7,0,0,0
2020/03/05,Egypt,2,0,0,0
2020/03/05,France^^,282,73,4,0
2020/03/05,Fujian,3941,0,0,0
2020/03/05,Gansu,2637,0,0,0
2020/03/05,Germany,262,66,0,0
2020/03/05,Guangdong,11346,0,0,0
2020/03/05,Guangxi,4926,0,0,0
2020/03/05,Guizhou,3600,0,0,0
2020/03/05,Hainan,934,0,1,0
2020/03/05,Hebei,7556,0,0,0
2020/03/05,Heilongjiang,3773,1,0,0
2020/03/05,Henan,9605,0,0,0
2020/03/05,HongKongSAR,745,4,0,0
2020/03/05,Hubei,5917,134,67,31
2020/03/05,Hunan,6899,0,0,0
2020/03/05,InnerMongolia,2534,0,0,0
2020/03/05,International,706,0,6,3
2020/03/05,Italy,3089,587,107,27
2020/03/05,Jiangsu,8051,0,0,0
2020/03/05,Jiangxi,4648,0,0,0
2020/03/05,Jilin,2704,0,0,0
2020/03/05,Jordan,1,0,0,0
2020/03/05,Lebanon,13,0,0,0
2020/03/05,Liaoning,4359,0,32,0
2020/03/05,MacaoSAR,66,0,0,0
2020/03/05,Mexico,5,0,0,0
2020/03/05,Morocco,2,1,0,0
2020/03/05,Nigeria,1,0,0,0
2020/03/05,Ningxia,688,0,0,0
2020/03/05,Oman,15,3,0,0
2020/03/05,Pakistan,5,0,0,0
